loss,mean_squared_error,mean_absolute_error,mean_absolute_percentage_error,mean_squared_logarithmic_error,val_loss,val_mean_squared_error,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_logarithmic_error
0.0021753364708274603,1.4531711713061668e-05,0.0021753364708274603,16.468290328979492,1.3977300113765523e-05,0.002123792190104723,1.5053749848448206e-05,0.002123792190104723,16.261943817138672,1.4414848919841461e-05
0.002136152470484376,1.4090660442889202e-05,0.002136152470484376,16.139244079589844,1.3543559362005908e-05,0.0021137380972504616,1.5759089365019463e-05,0.0021137380972504616,15.439933776855469,1.5097064533620141e-05
0.0021347529254853725,1.4155358257994521e-05,0.0021347529254853725,16.092815399169922,1.3606071661342867e-05,0.002155975205823779,1.4924072274880018e-05,0.002155975205823779,16.8393497467041,1.429111034667585e-05
