test_y,predict_y
0.010335546695811,0.013273776
0.008868712313260998,0.01324743
0.019866442427196,0.01323384
0.009368382018762,0.013222933
0.008435825784413,0.013221085
0.008102102862287998,0.013208628
0.01100276016831,0.013237596
0.010262118929485,0.013264954
0.01088994629613,0.013239443
0.011463413972372,0.013270497
0.0112044379154,0.013225198
0.015739673102537,0.013263226
0.011039262629041,0.013269842
0.010434562671727,0.013237715
0.009048071955099,0.013252258
0.010637374217512,0.013223112
0.011173175342934,0.013232231
0.012320383466269,0.013243914
0.011552718745642,0.013255537
0.009524034473738,0.013211846
0.014289865614378,0.013223171
0.011301676167249,0.013250291
0.012564141899012,0.013269901
0.010281065329414,0.013248503
0.010953222898913,0.013243079
0.008631877752136,0.013215661
0.010097086590919,0.013243973
0.009850855923915,0.013219953
0.009304597859489,0.013210893
0.011719997886457,0.0132805705
0.009650133187451,0.013258338
0.010193477696049,0.013269424
0.008766919798604998,0.013213754
0.011711023651448,0.0132472515
0.010583682704665,0.013261139
0.008352571616250998,0.0132210255
0.01275217690496,0.013260722
0.012964790555474,0.013220668
0.010628680436508,0.01325947
0.01101922623178,0.013245583
0.010916759283461,0.01321429
0.01271241562519,0.013243973
0.011227089220464,0.013239384
0.011948385336989,0.013280153
0.009648711737538,0.01323086
0.014854251591581,0.013246536
0.013749732906236,0.013251483
0.011520952014186,0.013260961
0.009688252013442,0.0132293105
0.011838761660491,0.013260603
0.009914954902432,0.013219476
0.011065821712353,0.013271272
0.015563726035459,0.0132754445
0.009704664639739,0.013225377
0.009841172707115,0.013250709
0.011761292417024,0.01325053
0.010646029742033,0.0132495165
0.010662970283756,0.013272047
0.008906730909527998,0.013234079
0.011736166176057,0.013254523
0.010088260632699,0.013208449
0.011140893517802,0.013250649
0.012482436876932,0.013277769
0.01011905134443,0.013255656
0.008430189630068,0.013217449
0.011172688560455,0.013260663
0.012025699280199,0.013246894
0.012812263716754,0.01327467
0.013029548842547,0.01322794
0.011384741852983,0.013228655
0.014989249842159,0.013273537
0.013366814265958,0.013258517
0.013108876754456,0.013269901
0.012322717883285,0.013247848
0.008810043843342,0.013228297
0.011918690464589,0.013257742
0.014075500928802,0.0132600665
0.009992696858711,0.013271332
0.021019967180577,0.013282657
0.012079846060692,0.013257742
0.012711694397674,0.013251424
0.007970673796572,0.01322639
0.009486358245543,0.0132312775
0.009902932493801,0.01323247
0.009878963045664,0.013237298
0.012910655096533,0.0132761
0.010904053421663,0.013237298
0.010540252475953,0.013276994
0.010670334544642,0.01324898
0.008180204726125998,0.013236403
0.009961410808897,0.013259709
0.010214644503185,0.013266385
0.012872748661981,0.013285518
0.010650517446319,0.013240814
0.008140476289776,0.01321435
0.011048611972831,0.01324892
0.009780856015791,0.013220906
0.011730934783519,0.013267398
0.019267599843267,0.01326108
0.009650090609988,0.013254523
0.00992861240792,0.013230324
0.008864731714254998,0.013223171
0.013012857167616,0.013252497
0.008349301394853,0.013241172
0.009855091529653,0.013219833
0.011118689653498,0.013234377
0.011867218786483,0.013238132
0.015299754541706,0.013277233
0.012408516697735,0.013218403
0.008291951899835998,0.013225257
0.020597053435666,0.01327455
0.007959025876485,0.01322633
0.009486992793323,0.013227701
0.012077083878737,0.0132392645
0.015338502471819,0.013243198
0.011455108288609,0.01325649
0.011195630902068,0.01325798
0.015849126015355,0.013249636
0.008410976469704,0.013219833
0.019156765203335,0.013295889
0.012019133569743,0.013255954
0.010712822925054,0.013253868
0.013061653482153,0.013264537
0.013197887266024,0.013246596
0.008747950251802,0.013225675
0.010328151455337,0.013271868
0.009931016397154,0.013222933
0.015732235760423,0.013263941
0.010393336700312,0.013232648
0.010229710637839,0.013236105
0.012342503149074,0.013265789
0.011173834323072,0.013244033
0.010173518794814,0.013246894
0.010100252260571,0.013214231
0.011410279261094,0.013218045
0.010956900750955,0.013213754
0.011302410568302,0.013242245
0.012454844488174,0.013238788
0.010701231160269,0.013229609
0.010741899544178,0.013255
0.011169281503136,0.013266683
0.01181264201045,0.013233542
0.012409534950337,0.013253152
0.009113403919061,0.013213754
0.010457311974447,0.013238668
0.012532104251548,0.013265252
0.01299127625523,0.013284206
0.009201229411932,0.013249695
0.013992243405419,0.013243914
0.013860904459311,0.013276398
0.014684607373065,0.013276756
0.009846952612963,0.013245344
0.008184524842402,0.013218522
0.008241088238006,0.01320982
0.013723462274425,0.013279676
0.009101505699538,0.013236165
0.015317146778967,0.013276458
0.012804007960116,0.01321888
0.012565341642383,0.013260424
0.011683881031694,0.013215303
0.008732837406148,0.013256013
0.00963698505119,0.0132267475
0.008788504193430998,0.0132213235
0.018851199850709,0.013267934
0.010767140413747,0.013219655
0.022719110285065,0.013267159
0.008596609892418998,0.013231635
0.008749307809846998,0.013239145
0.012047883797001,0.013229668
0.009665908128565,0.013261557
0.00985196119132,0.013260782
0.00809401641767,0.013210714
0.009903954974812,0.013248682
0.009248730020954,0.013254821
0.01131481934905,0.013278544
0.009639070335862,0.0132249
0.010419560202639,0.013243794
0.010000580924814,0.013241053
0.010203176679258,0.013261557
0.012723375508024,0.013258338
0.01089785886935,0.0132703185
0.011448722255197,0.013243616
0.010468348053126,0.013238847
0.013397278746086,0.013236165
0.012449232862106,0.013246417
0.010702768749928,0.013251305
0.008545152773659,0.01321125
0.010735432419574,0.013227582
0.009545172185626,0.013241053
0.009927672236155,0.013210595
0.0113141331331,0.013228834
0.010724616634467,0.013280392
0.012880213926435,0.0132290125
0.011886736895139,0.013239026
0.009295770872467,0.013219237
0.010716079585973,0.013226926
0.009883142945133,0.013248205
0.008751132753552,0.013226986
0.008568782387864,0.013208032
0.01036535275828,0.013233483
0.014695473774849,0.013291001
0.009893639197462,0.013242245
0.010881904379322,0.0132184625
0.016604290214433,0.013285875
0.017769768769075,0.01329124
0.009193513164327,0.0132085085
0.009611216735201,0.013219416
0.009896999692189,0.013244927
0.017178023134035,0.013287723
0.011391978373184,0.01322335
0.016747204240426,0.013258576
0.013386755469211,0.013235748
0.009664768009454,0.013225555
0.009226043522499,0.013242006
0.015823713774366,0.01322788
0.012019202552919,0.013252556
0.011012340461606,0.013239503
0.011323698126125,0.013241291
0.01050909832095,0.013221681
0.042604279958957,0.013273001
0.009416235083143,0.013219297
0.019740182294962,0.013276339
0.011939381464952,0.013256431
0.015603154051782,0.013283074
0.011366651907079,0.013217211
0.013325334687579,0.013267517
0.01302591460398,0.013284087
0.009862015188768,0.013240755
0.011957393603042,0.013245761
0.009780241876762,0.013271332
0.009465625737443,0.013255656
0.013608117791851,0.013274431
0.013875801453462,0.013285637
0.009737169907946,0.01324594
0.010192548672206,0.013247132
0.009177788560680002,0.013212681
0.008219292661011,0.01323396
0.014320949064238,0.013249934
0.017505926661602,0.013285637
0.01152227112188,0.013225317
0.010036280185203,0.013228536
0.010857147668581,0.013257265
0.013487023256143,0.013222873
0.013328473814913,0.013277888
0.0147074875128,0.013255835
0.010050773117196,0.013237298
0.012873451261087,0.01325047
0.016434193392517,0.013256252
0.010606667939589,0.01324904
0.00783856954064,0.013206363
0.013191128280256,0.013225794
0.009878787448992,0.013237238
0.014317684176686,0.0132654905
0.009521243112775002,0.0132395625
0.011014439784252,0.013240933
0.009214568950967,0.013234913
0.015168000554477,0.013260663
0.008511809854689,0.013223767
0.011334200908296,0.013273418
0.009524784618412,0.013236165
0.014939251577828,0.013264477
0.009616743669077,0.013219357
0.011360817116851,0.013281882
0.010747736874561,0.013217211
0.011243887063026,0.013230443
0.009460819982714,0.013245583
0.010394290416576,0.013243914
0.00929172688315,0.013246298
0.011286479222699,0.013263583
0.011828825262344,0.013246119
0.012207553257503,0.013234019
0.011402464994359,0.013243854
0.013255084966979,0.013237596
0.010932407474863,0.013243973
0.010734852682201,0.013254285
0.010951285871855,0.013255715
0.012790577708499,0.013279557
0.010003870862091,0.013237476
0.012037775992537,0.013221145
0.013724016849875,0.013264537
0.012337343750901,0.013238132
0.019414601670317,0.013275683
0.010992321167601,0.013273001
0.013168073562829,0.01327163
0.01078819094742,0.013214111
0.010507280648543,0.013256192
0.008528221083095998,0.013225555
0.008899272875092,0.013205707
0.010508424552638,0.01322329
0.010281871746834,0.013230562
0.01011634517083,0.013219714
0.012199957919881,0.01327008
0.00923849332234,0.013227701
0.014474531692254,0.013246357
0.012557297889976,0.0132249
0.009895774368338,0.013279617
0.009123334595041,0.013213873
0.011224132244808,0.013253331
0.011417095847363,0.01324141
0.008481787905958,0.013232887
0.028916692566816,0.013266027
0.010658067885148,0.013279974
0.01064440547619,0.013217688
0.012638990937316,0.013286889
0.009805984424203,0.0132290125
0.014389320396773,0.01329124
0.011234035601769,0.013219655
0.014419443979751,0.013237953
0.021126155428443,0.013265848
0.013547819852065,0.013269961
0.012880471034491,0.013264179
0.011061812569715,0.013226986
0.01161412015985,0.013250828
0.011258658962166,0.013236284
0.01162641939918,0.01323545
0.012207106043474,0.013260841
0.013013494992795,0.013254404
0.008752851170676,0.013226271
0.015346559502628,0.013275623
0.012156908043353,0.013231635
0.011122491386038,0.013239145
0.009925069741922,0.013256013
0.010719852377632,0.013260186
0.009155978078935,0.013224065
0.012222134661313,0.013245642
0.011926398355751,0.013235807
0.013113001169819,0.013251483
0.010009148155829,0.013271213
0.011971144470938,0.0132501125
0.011006546076065,0.013240278
0.013780117946037,0.013250709
0.012483943381966,0.013241529
0.010231244049148,0.013246417
0.011782003624937,0.013249397
0.009338797549962,0.013241589
0.010112951005989,0.013239026
0.010955520390129,0.01322937
0.013239026308192,0.013269484
0.0124602521816,0.013227344
0.015396207005107,0.013276696
0.061754882369906,0.013281822
0.012572218614781,0.013265967
0.009872116629228,0.013214469
0.008768987944171,0.013244867
0.011838685304233,0.013258278
0.013959558331476,0.013257265
0.010399797784611,0.01323694
0.016809625530969,0.013284981
0.01482386222713,0.013269484
0.008271528531695,0.013237357
0.012943466945125,0.01322639
0.010851777162105,0.013259828
0.013264391852007,0.0132549405
0.011867152436749,0.013252258
0.009901281223464,0.013210058
0.017798156351141,0.013279557
0.014473323398487,0.013257861
0.013983882065539,0.013278663
0.013099678729546,0.013255656
0.017538865167325,0.013275385
0.010084618938953,0.013227224
0.008578872418043,0.013252616
0.011793687923875,0.013280332
0.007897282359206,0.013203263
0.013194171752712,0.013243258
0.010194360180286,0.013272405
0.010418578544803,0.013276696
0.010838450502885,0.013230085
0.011079502373371,0.013259411
0.011361835516993,0.013220012
0.010382256962755,0.01324451
0.012353778427999,0.01326704
0.009742083230687,0.013220489
0.012334796545389,0.013262272
0.011782222803027,0.013243079
0.010634830376761,0.013237357
0.008491321787884998,0.013219237
0.016271325610551,0.013283312
0.011963518614068,0.01323843
0.008623955503148,0.013228118
0.010676529641724,0.013217568
0.008978959028564,0.013243496
0.009282840686589,0.013233304
0.012917778163993,0.013241231
0.017123963366496,0.013261437
0.011773449133512,0.013251901
0.010330026135522,0.013234019
0.017277085599427,0.013286829
0.009788084547690002,0.013211131
0.012545413813142,0.0132523775
0.008658319195709998,0.013211131
0.01430851049444,0.013232946
0.01162562549391,0.013233781
0.011724851334371,0.013266981
0.010176928084248,0.013248146
0.008954397677469998,0.013233721
0.008582243386801,0.013234735
0.012869055778321,0.013262749
0.009763159318133,0.0132395625
0.010079113141237,0.013243854
0.009184002211929,0.013209462
0.011013008645479,0.013247073
0.009656657996693,0.013242304
0.014144313457833,0.013236642
0.009416070954075002,0.013238549
0.028908549620648,0.013260424
0.010162955107778,0.013247192
0.008938056444952,0.013225555
0.012922463719654,0.013263643
0.008830587634415,0.0132158995
0.01120459426535,0.013275981
0.011200307727944,0.013272047
0.010925564816797,0.013246417
0.008840889563362998,0.013236403
0.012866677680313,0.0132339
0.009565380716828,0.01322782
0.011014539122177,0.013218939
0.012383063194641,0.013232648
0.010228769404577,0.013230324
0.00963210469656,0.013273954
0.01603664299551,0.013270378
0.012168106288728,0.013222873
0.011660338855762,0.013281167
0.011220425179136,0.0132421255
0.009611906915044,0.013245821
0.01791840991734,0.013292074
0.01002019763663,0.013233066
0.009392723109846,0.013228536
0.014076338912355,0.013240337
0.014457485121227,0.013265908
0.008655525721001,0.013227582
0.009006856612531,0.013224006
0.011619525326979,0.01322788
0.008218593131033998,0.013242722
0.010127702146918,0.013224959
0.019633269452055,0.013269901
0.010390246939282,0.013246894
0.013517905416328,0.013272524
0.011395903989619,0.013263643
0.016115667127746,0.013256967
0.01445367522871,0.013273716
0.010435792696107,0.013224244
0.016622009152651,0.013279676
0.011724167382406,0.01328212
0.016496451308916,0.0132581
0.011372964451246,0.013244569
0.012087230255562,0.013238668
0.013831144913472,0.01324141
0.014178410550705,0.013276696
0.010455464723822,0.013228536
0.018366077419876,0.013274968
0.010320394188679,0.013221443
0.009162563743014,0.0132210255
0.008651599576414,0.013246536
0.012393156631048,0.013268828
0.011931192163444,0.013251543
0.013674212608844,0.013288617
0.012787979779078,0.013267398
0.009753948351321,0.013209224
0.010945834065454,0.013240457
0.010841833685497,0.01326406
0.014464019705351,0.0132757425
0.011001864285681,0.013257265
0.040426837215571,0.013285875
0.013494594510511,0.013237596
0.01460053930824,0.013274968
0.014970304660678,0.013251185
0.011437155297467,0.013232946
0.010461506302789,0.013244212
0.014316256160871,0.0132501125
0.013078366106831,0.013234913
0.013103494229073,0.013277173
0.011442289597818,0.013253808
0.009176808938212,0.01321733
0.007982625420655998,0.013212681
0.014478142291441,0.013223827
0.011907525180453,0.01324296
0.012408980448507,0.013262391
0.01206911045224,0.013272345
0.010809477326346,0.013263702
0.010151168137429,0.01325345
0.00894088355058,0.01323247
0.012055260277129,0.013269663
0.011783772788359,0.01325202
0.008839596246991,0.013237059
0.009230703570055,0.013220787
0.02072246854721,0.013284922
0.012179500471312,0.013269246
0.012451686377002,0.013268352
0.012993060497131,0.013235509
0.008251862143164,0.013206959
0.013020700532046,0.013253689
0.014541378829845,0.013247848
0.010535202471942,0.013246179
0.008531750029031,0.013222337
0.023510568725872,0.013255775
0.009223389209348,0.013265848
0.010100908295436,0.013275266
0.010346339193723,0.013232768
0.012557068290796,0.013279676
0.010773847115486,0.013217509
0.009489180638604,0.013269067
0.011375355204968,0.013261199
0.00933766509711,0.013239503
0.008327917624112998,0.013227224
0.010753824889957,0.01322782
0.008536611069140998,0.013242483
0.014547959987124,0.01328373
0.008044144675568998,0.013211668
0.014546317946943,0.013263583
0.013544212696611,0.013241112
0.025090963600655,0.013273776
0.010689362839169,0.013248444
0.009304347671791,0.013226628
0.012915679880755,0.01327765
0.011429312602203,0.013266087
0.012526832799609,0.013256907
0.008797572519955,0.013237536
0.009320538023335,0.013266146
0.012268203001904,0.013276935
0.013045675541644,0.013215542
0.012549842901494,0.01326412
0.016994912467204,0.013286233
0.009965107512233002,0.013261676
0.009393086175202,0.013230562
0.010930626348679,0.013219833
0.011016043504676,0.013220668
0.011982851272126,0.013228655
0.011284924771026,0.013254344
0.013423241974183,0.013244092
0.007869631404542,0.01323384
0.010248870085785,0.013252616
0.008480446969532,0.013234556
0.009726055522882,0.013210893
0.011073301872328,0.013228357
0.010242339479461,0.0132238865
0.010273264607262,0.013228178
0.011255372570544,0.013264775
0.008502662678554998,0.013213992
0.009842251644296,0.013270974
0.035871252452167,0.013276517
0.011452414430193,0.013221741
0.009991567668974,0.013247013
0.010376000982473,0.013247848
0.010001699604238,0.013252497
0.008887500443554998,0.013239324
0.00936637933691,0.013247192
0.014372874128502,0.013271272
0.011906795281983,0.013269544
0.009346767301727002,0.013245463
0.011613425544993,0.0132834315
0.016222415306518,0.013253689
0.015372684104686,0.013265014
0.012572994665788,0.013237953
0.013011548953299,0.0132572055
0.011921578034878,0.013235211
0.012916495090522,0.013218582
0.00918349278255,0.013219535
0.011332081390441,0.01328218
0.018882006927798,0.013276815
0.009541324581117,0.013240933
0.008052873928401,0.013212502
0.011764051501833,0.013249457
0.009206421160926,0.013225257
0.016860579172209,0.013283789
0.007985313945680998,0.013232231
0.01161512311611,0.013226271
0.010127387427955,0.013236821
0.013813993847132,0.013276994
0.012390968823817,0.013264775
0.011815068555546,0.013224423
0.011782327118828,0.0132472515
0.012414794612728,0.013243854
0.01033481018526,0.013230324
0.012586708019296,0.013260961
0.014841823028003,0.013261318
0.012042080559241,0.013261199
0.019847670183094,0.013277233
0.015903657266602,0.013284385
0.011732361826948,0.013238192
0.01026995835608,0.013282955
0.01153608356381,0.013244569
0.011105374041791,0.013250649
0.007751804172142999,0.013204157
0.009031215168229,0.013207197
0.011779231762296,0.013251543
0.020278988127362,0.013269663
0.012637380351896,0.013218403
0.007851294315757,0.013217986
0.010256863269223,0.013243198
0.010785308390379,0.013276756
0.008307685303807,0.013208151
0.013696406798351,0.013270438
0.012800262631078,0.013249218
0.009475582462773,0.01323247
0.012775995266617,0.013243437
0.010803050153434,0.01325196
0.010865606604004,0.01323092
0.010423413555945,0.013248444
0.013006625715964,0.01322335
0.013367641092136,0.013252497
0.007696839250016998,0.013206422
0.012082507196579,0.013215661
0.013299200798647,0.013255537
0.018264575384485,0.013251185
0.011933480377052,0.013279736
0.008061148328074,0.013232231
0.010666042279296,0.013238788
0.011441307511335,0.01326859
0.011106663253323,0.013259828
0.022384605531564,0.013268173
0.013534564939141,0.013236225
0.008607170087468998,0.013241947
0.010050337522183,0.013215125
0.018960613601695,0.013266087
0.017361713331005,0.01326561
0.009476745664534,0.013265967
0.011304174625657,0.013236403
0.010508423226355,0.013242662
0.011692950915638,0.013250828
0.010959200169219,0.013250351
0.009499595833032,0.013243854
0.011615937316902,0.013254821
0.008392696210247998,0.013225436
0.012422321965046,0.013248563
0.008829153113105,0.0132249
0.018016258089234,0.013290465
0.008967497713111,0.0132339
0.007918850864431998,0.0132128
0.012758632285188,0.01327908
0.009897242496687,0.013215482
0.014363609552255,0.013269305
0.009584609674104,0.013235092
0.016477555896788,0.013235688
0.011973276730257,0.013243198
0.012686698886894,0.013245702
0.011877369836763,0.013243198
0.008591772994685,0.013206303
0.008881077731465,0.013227761
0.008195175447662,0.0132318735
0.012341475497962,0.013264418
0.010925813137666,0.013230145
0.007850645045752,0.01320374
0.01578352919398,0.01324296
0.013895306276947,0.013273478
0.013504571607809,0.013246119
0.009700394439277,0.013256788
0.011373372599242,0.013256311
0.010117739803505,0.013216138
0.017479750515993,0.0132834315
0.012785996774657,0.013261497
0.010532235833457,0.013213158
0.011032551260608,0.013244748
0.011529989874975,0.0132190585
0.01142293103486,0.01324892
0.013378611964766,0.013230622
0.013811447114177,0.013242841
0.015187358326245,0.013250291
0.010547153799335,0.013248444
0.012378677101642,0.013253093
0.00881131202684,0.013239503
0.00989726058889,0.013233781
0.008947775332631,0.013229191
0.014117593393499,0.013282537
0.014122989571382,0.013257384
0.009913699644178,0.013245165
0.009206217797333,0.0132164955
0.00879981151949,0.013247728
0.010018594357575,0.013255715
0.01707791762157,0.013281107
0.01103922671894,0.013234854
0.009502160623044,0.013221443
0.011053851221185,0.013222456
0.0125486013623,0.013281584
0.013487751330896,0.013233662
0.01326572089188,0.013272047
0.009067457098514,0.013224721
0.007597255184857,0.013207674
0.00877284479676,0.013206303
0.010450302267608,0.013214171
0.01385738713829,0.01325953
0.013929946460846,0.013229489
0.01762010213626,0.013285756
0.011349334388378,0.013263345
0.009988266357119,0.013233781
0.010788125807753,0.013230324
0.011873106512283,0.013216138
0.023834990351116,0.013282061
0.010522559664249,0.013228536
0.009839846474666,0.013258934
0.011064482418202,0.0132369995
0.011104511509721,0.013273895
0.011247709847202,0.013250411
0.009007396226228,0.013218701
0.010470286279323,0.013259172
0.012548417754581,0.013248324
0.011449687257257,0.013229251
0.008848189896915,0.013239205
0.009492006038237,0.013239145
0.010452775615096,0.013248086
0.015650057976394,0.013248682
0.013427724885147,0.013273954
0.009354467132056,0.013219833
0.009847327264722,0.013224661
0.015921106025761,0.013276577
0.026818664990731,0.013255477
0.014157796385199,0.0132626295
0.011397579324893,0.013244629
0.008082783870733,0.013204753
0.0119044749133,0.013246179
0.009792162812713,0.013223648
0.011537261281947,0.01324743
0.009080146636698,0.013226509
0.010857685094367,0.013227344
0.008283116762416,0.01321435
0.012735102390783,0.013252497
0.009055026438595,0.013237655
0.013928863469256,0.013271689
0.016463823117677,0.013237596
0.016721257490817,0.013265312
0.013554142182946,0.013259649
0.013946456479061,0.013229728
0.010596943017782,0.013240576
0.009639721227834,0.013250828
0.011204307645052,0.013246059
0.01157335997306,0.013258815
0.01031101686709,0.013216019
0.010454575627438,0.013253152
0.009858388702575,0.013235629
0.015635513871913,0.013277352
0.016102847010705,0.013262391
0.010858488475932,0.01326859
0.012765687115669,0.0132213235
0.012617853871066,0.0132523775
0.010443647581538,0.013230324
0.01586502375481,0.013286173
0.010274813459405,0.0132190585
0.010892357475663,0.013269961
0.009271125895336,0.013207614
0.009076628159188,0.013216376
0.009854135429350002,0.013222873
0.009739106815583,0.013219774
0.01215991083254,0.0132700205
0.020414703028118,0.013274968
0.009287061220956,0.013234794
0.012431131325917,0.013241649
0.018897376286324,0.013284147
0.01046646821338,0.013263464
0.011009894943599,0.013249636
0.008644873306015,0.013239622
0.010976222245885,0.013246417
0.010424945493629,0.013257146
0.017443031870502,0.013271034
0.010818304627687,0.013236761
0.012697056227262,0.013225973
0.011451228579596,0.013269663
0.013441078843135,0.0132318735
0.021167845595414,0.013255537
0.011056226577904,0.013215959
0.011806069280163,0.013234615
0.009984987277314,0.013231039
0.010281844644733,0.013233185
0.011193698707298,0.013279796
0.017289666268216,0.0132792
0.017169842517798,0.013287187
0.009084326829143,0.013249636
0.010932865909131,0.013216853
0.013426617572883,0.013283491
0.011316101966904,0.013218641
0.010170717462767,0.013226092
0.010768992033708,0.013244569
0.009100496921002002,0.01321286
0.011691849561079,0.0132318735
0.011925149701223,0.0132654905
0.009829704754694,0.013224423
0.008849575424764998,0.013248563
0.01042349860339,0.013251245
0.014326446279197,0.013238549
0.0115173815608,0.013235927
0.011341330640927,0.0132575035
0.013605079638309,0.0132575035
0.008910071349268998,0.013225675
0.009017846847812,0.013212442
0.009916271901452,0.013229609
0.011326760907711,0.013228178
0.013503296136248,0.013254523
0.008948559547812,0.013234079
0.00963178801053,0.013230205
0.009499968035137,0.013240337
0.008665216148582,0.013251722
0.010642783303075,0.013243914
0.00972451521887,0.013260722
0.013922148133552,0.013280988
0.010074581654458,0.013251543
0.009421829615555,0.013221741
0.010826497111698,0.013228893
0.00907324642023,0.013214827
0.00967524599516,0.013242602
0.011934119793573,0.013259113
0.018867008254595,0.013270855
0.012155640201002,0.013222277
0.010355188392745,0.013255715
0.010627191858383,0.013243318
0.013638307961342,0.013267517
0.008944581736782,0.013219476
0.011141385932305,0.013260543
0.010680806769589,0.013241887
0.009255200664778,0.013252616
0.01071167865906,0.013213873
0.014531373285758,0.0132703185
0.010331423427966,0.013237894
0.008777232570876,0.013231516
0.013620337539168,0.013248622
0.011620901659247,0.0132725835
0.012278619363633,0.013260961
0.01164822139616,0.013262391
0.009465896691502,0.013251007
0.010199243295682,0.013234496
0.009397145169022,0.01321578
0.010668532348646,0.01321888
0.009611396545314,0.013212442
0.011639344682924,0.013249338
0.014967738350039,0.013263822
0.011808945629003,0.0132190585
0.007849642301524,0.0132161975
0.023972675956108,0.013263822
0.014772022495803,0.013271928
0.010673621494879,0.0132421255
0.013433250978435,0.013263047
0.00963835452943,0.013269901
0.008294769138235998,0.013226688
0.01106332002121,0.013250411
0.008999576884614,0.013224661
0.009384485295825,0.013237238
0.010869222510155,0.013243675
0.010203755102414,0.013251305
0.009444803338302,0.013273954
0.009708931277413,0.013262093
0.011814068574329,0.013238847
0.011782398113054,0.01328069
0.012760255505118,0.0132578015
0.009478907634758,0.013228655
0.010954863045712,0.013232529
0.014834924714956,0.013285339
0.009661036018063,0.013263702
0.008646384587741,0.013220131
0.014180770205665,0.013253987
0.008686820839776,0.013219833
0.01245499966852,0.013234973
0.011310700982323,0.013241887
0.012033279922449,0.01327461
0.011294449670818,0.013258815
0.009378571617839,0.013264775
0.009615439719581,0.013235807
0.017901376097618,0.01326704
0.021917515859289,0.013282061
0.016233590706213,0.013230979
