loss,mean_squared_error,mean_absolute_error,mean_absolute_percentage_error,mean_squared_logarithmic_error,val_loss,val_mean_squared_error,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_logarithmic_error
0.014639250002801418,0.014639250002801418,0.08546016365289688,762.8109130859375,0.006004150025546551,1.5037086996017024e-05,1.5037086996017024e-05,0.0023007013369351625,18.79668426513672,1.4408280549105257e-05
0.0015496269334107637,0.0015496269334107637,0.030919760465621948,276.68231201171875,0.0008247782243415713,1.6164774933713488e-05,1.6164774933713488e-05,0.002699831733480096,23.4416446685791,1.55220041051507e-05
0.0007101985975168645,0.0007101985975168645,0.020988881587982178,187.00955200195312,0.00041629592305980623,1.6704558220226318e-05,1.6704558220226318e-05,0.002811427926644683,24.625722885131836,1.6050391423050314e-05
